KDSATKER,KODE_PROGRAM,KODE_KEGIATAN,KODE_OUTPUT,KDIB,VOLUME_OUTPUT,KODE_SUBOUTPUT,VOLUME_SUBOUTPUT,KODE_KOMPONEN,KODE_SUBKOMPONEN,URAIAN_SUBKOMPONEN,KODE_AKUN,KODE_JENIS_BEBAN,KODE_CARA_TARIK,KODE_JENIS_BANTUAN,KODE_REGISTER,HEADER1,HEADER2,KODE_ITEM,NOMOR_ITEM,CONS_ITEM,URAIAN_ITEM,SUMBER_DANA,VOL_KEG_1,SAT_KEG_1,VOL_KEG_2,SAT_KEG_2,VOL_KEG_3,SAT_KEG_3,VOL_KEG_4,SAT_KEG_4,VOLKEG,SATKEG,HARGASAT,TOTAL,KODE_BLOKIR,NILAI_BLOKIR,KODE_STS_HISTORY,POK_NILAI_1,POK_NILAI_2,POK_NILAI_3,POK_NILAI_4,POK_NILAI_5,POK_NILAI_6,POK_NILAI_7,POK_NILAI_8,POK_NILAI_9,POK_NILAI_10,POK_NILAI_11,POK_NILAI_12
634146,DL,2376,FAN,00,1,ZZ1,1,ZZ1,A,Pemenuhan prioritas direktif presiden,522191,A,0,A0,,0,0,1,0,277,Pemenuhan Prioritas Direktif Presiden,A,0,,0,,0,,0,,1,pkt,2919141000,2919141000,,0,B01,243261000,243261000,243261000,243261000,243261000,243261000,243261000,243261000,243261000,243261000,243261000,243270000
634146,DL,2376,FAN,00,1,ZZ1,1,ZZ1,A,Pemenuhan prioritas direktif presiden,524111,A,0,A0,,0,0,1,0,279,214.677.000,A,0,,0,,0,,0,,1,pkt,214677000,214677000,,0,B01,17889000,17889000,17889000,17889000,17889000,17889000,17889000,17889000,17889000,17889000,17889000,17898000
634146,DL,2376,PDE,00,1,541,1,301,A,Penjaminan Mutu Politeknik KP Sorong,521219,A,0,A0,,0,0,1,0,1,Operasional Penjaminan Mutu,A,0,,0,,0,,0,,1,Tahun,3500000,3500000,,0,B01,0,0,0,164000,416000,416000,416000,416000,416000,416000,416000,424000
634146,DL,2376,PDI,00,1,545,1,301,A,Sertifikasi Dosen,521219,A,0,A0,,0,0,1,0,2,Pembiayaan Serdos ke PTPS,A,0,,0,,0,,0,,3,Org,700000,2100000,,0,B01,0,0,0,0,0,0,0,0,1200000,900000,0,0
634146,DL,2376,PDI,00,1,545,1,301,A,Sertifikasi Dosen,521219,A,0,A0,,0,0,2,1,3,Operasional Kegiatan,A,0,,0,,0,,0,,1,Keg,1400000,1400000,,0,B01,0,0,0,0,0,0,0,0,800000,600000,0,0
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521112,A,0,A0,,0,0,1,0,72,Pengadaan Bama ABK Aktif PAPUA  BARAT DAYA,A,12,Org,10,hr,0,,0,,120,OH,44000,5280000,,0,B01,440000,440000,440000,440000,440000,440000,440000,440000,440000,440000,440000,440000
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521211,A,0,A0,,1,0,1,0,4,Latsarkarbang,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521211,A,0,A0,,0,0,2,1,5,Spanduk Latsar,A,0,,0,,0,,0,,48,M2,35000,1680000,,0,B01,0,0,0,0,0,0,11175,248329,1420496,0,0,0
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521211,A,0,A0,,0,0,3,2,6,Makan Rapat Biasa PAPUA BARAT DAYA,A,6,Org,2,kali,5,Hr,0,,60,OK,62000,3720000,,0,B01,0,0,0,0,0,0,24744,549871,3145385,0,0,0
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521211,A,0,A0,,0,0,4,3,7,Snack Rapat Biasa PAPUA BARAT DAYA,A,6,org,5,Hr,0,,0,,30,OK,28000,840000,,0,B01,0,0,0,0,0,0,5587,124165,710248,0,0,0
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521211,A,0,A0,,1,0,5,4,8,MPAK,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521211,A,0,A0,,0,0,6,5,9,Makan Rapat Biasa PAPUA BARAT DAYA,A,5,Org,3,Hari,0,,0,,15,OK,62000,930000,,0,B01,0,0,0,0,0,0,6186,137468,786346,0,0,0
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521211,A,0,A0,,0,0,7,6,10,Snack Rapat Biasa PAPUA BARAT DAYA,A,5,org,3,Hr,0,,0,,15,OK,28000,420000,,0,B01,0,0,0,0,0,0,2794,62082,355124,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,G,Dies Natalis,521211,A,0,A0,,0,0,1,0,90,Makan Rapat Biasa PAPUA BARAT DAYA,A,50,ORG,1,Keg,0,,0,,50,OK,62000,3100000,,0,B01,258000,258000,258000,258000,258000,258000,258000,258000,258000,258000,258000,262000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521211,A,0,A0,,0,0,1,0,92,Publikasi,A,0,,0,,0,,0,,10,BLn,420000,4200000,,0,B01,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521211,A,0,A0,,0,0,2,1,93,Spanduk,A,0,,0,,0,,0,,50,m2,35000,1750000,,0,B01,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000,155000
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,521211,A,0,A0,,0,0,1,0,117,Cetak Undangan,A,0,,0,,0,,0,,1,Paket,712000,712000,,0,B01,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,63000
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,521211,A,0,A0,,0,0,2,1,118,Ijazah Wisudawan,A,0,,0,,0,,0,,1,Paket,16625000,16625000,,0,B01,1385000,1385000,1385000,1385000,1385000,1385000,1385000,1385000,1385000,1385000,1385000,1390000
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,521211,A,0,A0,,0,0,3,2,119,Map Ijazah,A,0,,0,,0,,0,,1,Paket,7980000,7980000,,0,B01,665000,665000,665000,665000,665000,665000,665000,665000,665000,665000,665000,665000
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,521211,A,0,A0,,0,0,4,3,120,Makan Rapat Biasa PAPUA BARAT DAYA,A,0,,0,,0,,0,,100,OK,62000,6200000,,0,B01,516000,516000,516000,516000,516000,516000,516000,516000,516000,516000,516000,524000
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,521211,A,0,A0,,0,0,5,4,121,Makan Rapat Biasa PAPUA BARAT DAYA,A,0,,0,,0,,0,,100,OK,62000,6200000,,0,B01,516000,516000,516000,516000,516000,516000,516000,516000,516000,516000,516000,524000
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,521211,A,0,A0,,0,0,6,5,122,Snack Rapat Biasa PAPUA BARAT DAYA,A,0,,0,,0,,0,,100,OK,28000,2800000,,0,B01,233000,233000,233000,233000,233000,233000,233000,233000,233000,233000,233000,237000
634146,DL,2376,SAC,00,247,811,247,303,A,Sertifikasi ANKAPIN/ATKAPIN I,521211,A,0,A0,,0,0,1,0,125,Bahan Makan Penguji,A,0,,0,,0,,0,,1,paket,1500000,1500000,,0,B01,181065,0,181065,0,181065,51172,181065,0,181065,181065,181065,181373
634146,DL,2376,SAC,00,247,811,247,303,B,MPM,521211,A,0,A0,,0,0,1,0,127,Makan Rapat Biasa PAPUA BARAT DAYA,A,5,Org,5,HR,0,,0,,25,OK,31000,775000,,0,B01,93550,0,93550,0,93550,26439,93550,0,93550,93550,93550,93711
634146,DL,2376,SAC,00,247,811,247,303,C,CBIB,521211,A,0,A0,,0,0,1,0,128,Makan Rapat Biasa PAPUA BARAT DAYA,A,5,ORG,5,HR,0,,0,,25,OK,25000,625000,,0,B01,75444,0,75444,0,75444,21322,75444,0,75444,75444,75444,75570
634146,DL,2376,SAC,00,247,811,247,303,F,CPPIB,521211,A,0,A0,,0,0,1,0,132,Makan Rapat Biasa PAPUA BARAT DAYA,A,0,,0,,0,,0,,10,Pkt,53100,531000,,0,B01,64097,0,64097,0,64097,18114,64097,0,64097,64097,64097,64207
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,1,0,1,0,147,Bimbingan Karir dan Alumni,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,0,0,2,1,148,Makan Rapat Biasa PAPUA BARAT DAYA,A,15,Org,1,Kl,0,,0,,15,OK,31000,465000,,0,B01,0,47188,0,59631,0,59631,0,59631,59631,59631,59631,60026
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,1,0,3,2,149,Bursa Kerja,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,0,0,4,3,150,ATK dan Bahan Cetak,A,0,,0,,0,,0,,1,Paket,1000000,1000000,,0,B01,0,101480,0,128239,0,128239,0,128239,128239,128239,128239,129086
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,0,0,5,4,151,Banner,A,0,,0,,0,,0,,4,Buah,350000,1400000,,0,B01,0,142072,0,179534,0,179534,0,179534,179534,179534,179534,180724
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,0,0,6,5,152,Makan Rapat Biasa PAPUA BARAT DAYA (Panitia),A,0,,0,,0,,0,,5,OK,31000,155000,,0,B01,0,15729,0,19877,0,19877,0,19877,19877,19877,19877,20009
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,0,0,7,6,153,Makan Rapat Biasa PAPUA BARAT DAYA (Perwakilan Perusahaan),A,0,,0,,0,,0,,16,OK,31000,496000,,0,B01,0,50334,0,63606,0,63606,0,63606,63606,63606,63606,64030
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521211,A,0,A0,,0,0,8,7,154,Konsumsi Alumni Pencari Kerja PAPUA BARAT DAYA,A,0,,0,,0,,0,,100,OK,25000,2500000,,0,B01,0,253700,0,320597,0,320597,0,320597,320597,320597,320597,322718
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,1,0,1,0,94,Jurnal Bawal,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,10,1,95,Honorarium Sekretariat Tim Penyusunan Jurnal,A,0,,0,,0,,0,,2,Oter,60000,120000,,0,B01,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,1,0,11,2,96,Buletin SWIMP,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,12,3,97,Honorarium Redaktur Tim Penyusunan Jurnal,A,2,Oter,0,,0,,0,,2,Oter,160000,320000,,0,B01,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,34000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,13,4,98,Honorarium Penyunting/Editor Tim Penyusunan Jurnal,A,0,,0,,0,,0,,2,Oter,120000,240000,,0,B01,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,14,5,99,Honorarium Desain Grafis Tim Penyusunan Jurnal,A,0,,0,,0,,0,,2,Oter,72000,144000,,0,B01,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,15,6,100,Honorarium Sekretariat Tim Penyusunan Jurnal,A,0,,0,,0,,0,,2,Oter,60000,120000,,0,B01,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,16,7,101,Honorarium Pembuat Artikel Buletin SWIMP,A,0,,0,,0,,0,,50,Hal,40000,2000000,,0,B01,166000,166000,166000,166000,166000,166000,166000,166000,166000,166000,166000,174000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,17,8,102,Honorarium Pembuat Artikel Jurnal-Sinta 2 dan Scopus dalam rangka peningkatan Jabatan Akademik,A,0,,0,,0,,0,,50,Hal,80000,4000000,,0,B01,333000,333000,333000,333000,333000,333000,333000,333000,333000,333000,333000,337000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,2,9,103,Honorarium Redaktur Tim Penyusunan Jurnal,A,3,Oter,0,,0,,0,,3,Oter,160000,480000,,0,B01,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,3,10,104,Honorarium Penyunting/Editor Tim Penyusunan Jurnal,A,1,Org,3,Trbt,0,,0,,3,Oter,120000,360000,,0,B01,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,4,11,105,Honorarium Desain Grafis Tim Penyusunan Jurnal,A,0,,0,,0,,0,,3,Oter,72000,216000,,0,B01,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,5,12,106,Honorarium Sekretariat Tim Penyusunan Jurnal,A,0,,0,,0,,0,,3,Oter,60000,180000,,0,B01,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,1,0,6,13,107,Jurnal Airaha,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,7,14,108,Honorarium Redaktur Tim Penyusunan Jurnal,A,2,Oter,0,,0,,0,,2,Oter,160000,320000,,0,B01,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,34000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,8,15,109,Honorarium Penyunting/Editor Tim Penyusunan Jurnal,A,0,,0,,0,,0,,2,Oter,120000,240000,,0,B01,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521213,A,0,A0,,0,0,9,16,110,Honorarium Desain Grafis Tim Penyusunan Jurnal,A,0,,0,,0,,0,,2,Oter,72000,144000,,0,B01,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
634146,DL,2376,SAC,00,247,811,247,301,A,Pelantikan Peserta Didik Baru,521219,A,0,A0,,0,0,1,0,11,Latihan Dasar Karakter dan Kebangsaan,A,0,,0,,0,,0,,1,Paket,17500000,17500000,,0,B01,0,0,0,0,0,0,116404,2586761,14796835,0,0,0
634146,DL,2376,SAC,00,247,811,247,301,B,Biaya Pendidikan Anak Pelaku Utama,521219,A,0,A0,,0,0,1,0,13,Pakaian Seragam Mahasiswa/Taruna (Papua Barat Daya),A,247,Org,2,Stel,0,,0,,494,STEL,497000,245518000,,0,B01,0,0,0,0,0,0,1633105,36291220,207593675,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,B,Praktik Reguler,521219,A,0,A0,,0,0,1,0,16,Kegiatan Belajar Wirausaha,A,0,,0,,0,,0,,1,Tahun,10500000,10500000,,0,B01,875000,875000,875000,875000,875000,875000,875000,875000,875000,875000,875000,875000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,1,0,1,0,73,Praktik Layar,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,10,1,74,Solar Mesin Bantu,A,0,,0,,0,,0,,1,Tahun,2409000,2409000,,0,B01,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,209000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,1,0,11,2,75,Bahan Praktik Laut dan Perlengkapan Kapal,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,12,3,76,Bahan Praktik Laut,A,0,,0,,0,,0,,1,Trip,2100000,2100000,,0,B01,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,13,4,77,Dokumen dan Surat Kapal,A,0,,0,,0,,0,,1,Thn,3500000,3500000,,0,B01,291000,291000,291000,291000,291000,291000,291000,291000,291000,291000,291000,299000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,14,5,78,Asuransi Berlayar,A,0,,0,,0,,0,,1,Thn,1960000,1960000,,0,B01,163000,163000,163000,163000,163000,163000,163000,163000,163000,163000,163000,167000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,15,6,79,Perlengkapan Kapal,A,0,,0,,0,,0,,1,Thn,17500000,17500000,,0,B01,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1462000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,2,7,80,Solar Mesin Utama,A,0,,0,,0,,0,,1,Tahun,85539000,85539000,,0,B01,7128000,7128000,7128000,7128000,7128000,7128000,7128000,7128000,7128000,7128000,7128000,7131000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,3,8,81,Solar Mesin Bantu,A,0,,0,,0,,0,Hari,1,Tahun,17350000,17350000,,0,B01,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1445000,1455000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,4,9,82,Oli Mesin Utama,A,0,,0,,0,,0,,1,Tahun,10668000,10668000,,0,B01,889000,889000,889000,889000,889000,889000,889000,889000,889000,889000,889000,889000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,5,10,83,Oli Mesin Bantu,A,0,,0,,0,,0,,1,Tahun,2268000,2268000,,0,B01,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,1,0,6,11,84,Stationer,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,7,12,85,Oli Mesin Utama,A,0,,0,,0,,0,HR,1,Tahun,21336000,21336000,,0,B01,1778000,1778000,1778000,1778000,1778000,1778000,1778000,1778000,1778000,1778000,1778000,1778000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,8,13,86,Oli Mesin Bantu,A,0,,0,,0,,0,Hr,1,Tahun,4536000,4536000,,0,B01,378000,378000,378000,378000,378000,378000,378000,378000,378000,378000,378000,378000
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,521219,A,0,A0,,0,0,9,14,87,Solar Mesin Utama,A,0,,0,,0,,0,,1,Tahun,11334000,11334000,,0,B01,944000,944000,944000,944000,944000,944000,944000,944000,944000,944000,944000,950000
634146,DL,2376,SAC,00,247,811,247,302,F,Praktik Kerja Lapang/Magang,521219,A,0,A0,,0,0,1,0,89,Operasional Kegiatan PKL-Magang,A,0,,0,,0,,0,,1,Tahun,18178000,18178000,,0,B01,1514000,1514000,1514000,1514000,1514000,1514000,1514000,1514000,1514000,1514000,1514000,1524000
634146,DL,2376,SAC,00,247,811,247,302,G,Dies Natalis,521219,A,0,A0,,0,0,1,0,91,Operasional Kegiatan Dies Natalis,A,0,,0,,0,,0,,1,Paket,17500000,17500000,,0,B01,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1462000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521219,A,0,A0,,0,0,1,0,111,Operasional Website Pendidikan/Sistem Informasi Akademik Online Support PDDIKTI,A,0,,0,,0,,0,,1,thn,1750000,1750000,,0,B01,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000,155000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521219,A,0,A0,,0,0,2,1,112,Program Inovasi Pendidikan,A,0,,0,,0,,0,,1,pkt,17500000,17500000,,0,B01,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1462000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521219,A,0,A0,,0,0,3,2,113,langganan hosting website dan jurnal,A,0,,0,,0,,0,,1,thn,2100000,2100000,,0,B01,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000,175000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,521219,A,0,A0,,0,0,4,3,114,langganan DOI Jurnal,A,0,,0,,0,,0,,1,thn,1050000,1050000,,0,B01,87000,87000,87000,87000,87000,87000,87000,87000,87000,87000,87000,93000
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,521219,A,0,A0,,0,0,1,0,123,Samir/Gordon,A,0,,0,,0,,0,,1,Paket,9975000,9975000,,0,B01,831000,831000,831000,831000,831000,831000,831000,831000,831000,831000,831000,834000
634146,DL,2376,SAC,00,247,811,247,303,A,Sertifikasi ANKAPIN/ATKAPIN I,521219,A,0,A0,,0,0,1,0,126,Biaya Sertifikasi ANKAPIN,A,0,,0,,0,,0,,65,Org,490000,31850000,,0,B01,3844609,0,3844609,0,3844609,1086553,3844609,0,3844609,3844609,3844609,3851184
634146,DL,2376,SAC,00,247,811,247,303,E,Basis Safety Training-Fisheries,521219,A,0,A0,,0,0,1,0,129,Biaya Pelatihan BST,A,0,,0,,0,,0,,57,Org,1120000,63840000,,0,B01,7706118,0,7706118,0,7706118,2177881,7706118,0,7706118,7706118,7706118,7719293
634146,DL,2376,SAC,00,247,811,247,303,E,Basis Safety Training-Fisheries,521219,A,0,A0,,0,0,2,1,130,Buku Pelaut,A,0,,0,,0,,0,,57,Org,70000,3990000,,0,B01,481632,0,481632,0,481632,136118,481632,0,481632,481632,481632,482458
634146,DL,2376,SAC,00,247,811,247,303,E,Basis Safety Training-Fisheries,521219,A,0,A0,,0,0,3,2,131,Operasional Kegiatan BST,A,0,,0,,0,,0,,1,Paket,3500000,3500000,,0,B01,422485,0,422485,0,422485,119401,422485,0,422485,422485,422485,423204
634146,DL,2376,SAC,00,247,811,247,304,A,Kegiatan Asrama dan Ketarunaan,521219,A,0,A0,,0,0,1,0,133,Operasional Klinik Taruna,A,0,,0,,0,,0,,10,Bulan,420000,4200000,,0,B01,0,426216,0,538603,0,538603,0,538603,538603,538603,538603,542166
634146,DL,2376,SAC,00,247,811,247,304,A,Kegiatan Asrama dan Ketarunaan,521219,A,0,A0,,0,0,2,1,134,Perlengkapan Asrama,A,0,,0,,0,,0,,1,Thn,12967000,12967000,,0,B01,0,1315891,0,1662872,0,1662872,0,1662872,1662872,1662872,1662872,1673877
634146,DL,2376,SAC,00,247,811,247,304,A,Kegiatan Asrama dan Ketarunaan,521219,A,0,A0,,0,0,3,2,135,Asuransi Taruna,A,1,Thn,0,,0,,0,,1,Thn,37346000,37346000,,0,B01,0,3789871,0,4789204,0,4789204,0,4789204,4789204,4789204,4789204,4820905
634146,DL,2376,SAC,00,247,811,247,304,B,Kegiatan Ekstrakulikuler dan Kerohanian,521219,A,0,A0,,0,0,1,0,137,"Operasional Minat, Bakat, dan Penalaran keilmuan taruna",A,0,,0,,0,,0,,10,Bulan,420000,4200000,,0,B01,0,426216,0,538603,0,538603,0,538603,538603,538603,538603,542166
634146,DL,2376,SAC,00,247,811,247,304,B,Kegiatan Ekstrakulikuler dan Kerohanian,521219,A,0,A0,,0,0,2,1,138,Kegiatan Kerohanian,A,0,KEG,0,BLN,0,,0,,10,Bln,1400000,14000000,,0,B01,0,1420720,0,1795342,0,1795342,0,1795342,1795342,1795342,1795342,1807228
634146,DL,2376,SAC,00,247,811,247,304,B,Kegiatan Ekstrakulikuler dan Kerohanian,521219,A,0,A0,,0,0,3,2,139,Operasional Kegiatan Olahraga,A,0,,0,,0,,0,,10,Bln,420000,4200000,,0,B01,0,426216,0,538603,0,538603,0,538603,538603,538603,538603,542166
634146,DL,2376,SAC,00,247,811,247,304,B,Kegiatan Ekstrakulikuler dan Kerohanian,521219,A,0,A0,,0,0,4,3,140,Operasional Kegiatan Lomba,A,0,,0,,0,,0,,10,Keg,700000,7000000,,0,B01,0,710360,0,897671,0,897671,0,897671,897671,897671,897671,903614
634146,DL,2376,SAC,00,247,811,247,304,B,Kegiatan Ekstrakulikuler dan Kerohanian,521219,A,0,A0,,0,0,5,4,141,Ekstrakulikuler Kewirausahaan,A,0,,0,,0,,0,,10,Bln,700000,7000000,,0,B01,0,710360,0,897671,0,897671,0,897671,897671,897671,897671,903614
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521219,A,0,A0,,1,0,1,0,155,Tracer Studi,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521219,A,0,A0,,0,0,2,1,156,Operasional Kegiatan Tracer Studi,A,0,,0,,0,,0,,2,Smtr,350000,700000,,0,B01,0,71036,0,89767,0,89767,0,89767,89767,89767,89767,90362
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521219,A,0,A0,,1,0,3,2,157,Bursa Kerja,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,521219,A,0,A0,,0,0,4,3,158,Cendramata,A,0,,0,,0,,0,,8,Buah,350000,2800000,,0,B01,0,284144,0,359068,0,359068,0,359068,359068,359068,359068,361448
